# norm1   norm2  g21_pred   casA_pred   g21_diff   casA_diff   g21_chisq   casA_chisq
0.55 0.46 0.319625 0.013406 -0.4092 -0.5703 50.8368 0.0079
0.55 0.47 0.313653 0.013157 -0.4202 -0.5783 53.6171 0.0081
0.55 0.48 0.30768 0.012908 -0.4313 -0.5863 56.4714 0.0084
0.55 0.49 0.301707 0.012659 -0.4423 -0.5942 59.3996 0.0086
0.55 0.5 0.295734 0.012411 -0.4534 -0.6022 62.4019 0.0088
0.55 0.51 0.289761 0.012162 -0.4644 -0.6102 65.4782 0.0091
0.55 0.52 0.283788 0.011913 -0.4754 -0.6182 68.6286 0.0093
0.55 0.53 0.277815 0.011664 -0.4865 -0.6261 71.8529 0.0095
0.55 0.54 0.271842 0.011416 -0.4975 -0.6341 75.1513 0.0098
0.55 0.55 0.26587 0.011167 -0.5086 -0.6421 78.5236 0.01
0.55 0.56 0.259897 0.010918 -0.5196 -0.6501 81.97 0.0103
0.55 0.57 0.253924 0.01067 -0.5306 -0.658 85.4904 0.0105
0.55 0.58 0.247951 0.010421 -0.5417 -0.666 89.0848 0.0108
0.55 0.59 0.241978 0.010172 -0.5527 -0.674 92.7532 0.0111
0.55 0.6 0.236005 0.009923 -0.5638 -0.6819 96.4957 0.0113
0.55 0.61 0.230032 0.009675 -0.5748 -0.6899 100.3121 0.0116
0.55 0.62 0.224059 0.009426 -0.5858 -0.6979 104.2026 0.0118
0.55 0.63 0.218087 0.009177 -0.5969 -0.7059 108.1671 0.0121
0.55 0.64 0.212114 0.008928 -0.6079 -0.7138 112.2056 0.0124
0.55 0.65 0.206141 0.00868 -0.619 -0.7218 116.3181 0.0127
0.55 0.66 0.200168 0.008431 -0.63 -0.7298 120.5047 0.013
0.55 0.67 0.194195 0.008182 -0.641 -0.7378 124.7652 0.0132
0.55 0.68 0.188222 0.007933 -0.6521 -0.7457 129.0998 0.0135
0.55 0.69 0.182249 0.007685 -0.6631 -0.7537 133.5084 0.0138
0.55 0.7 0.176276 0.007436 -0.6742 -0.7617 137.9909 0.0141
0.55 0.71 0.170304 0.007187 -0.6852 -0.7696 142.5475 0.0144
0.55 0.72 0.164331 0.006938 -0.6962 -0.7776 147.1782 0.0147
0.55 0.73 0.158358 0.00669 -0.7073 -0.7856 151.8828 0.015
0.55 0.74 0.152385 0.006441 -0.7183 -0.7936 156.6615 0.0153
0.55 0.75 0.146412 0.006192 -0.7294 -0.8015 161.5141 0.0156
0.55 0.76 0.140439 0.005943 -0.7404 -0.8095 166.4408 0.0159
0.55 0.77 0.134466 0.005695 -0.7514 -0.8175 171.4415 0.0163
0.55 0.78 0.128493 0.005446 -0.7625 -0.8254 176.5162 0.0166
0.55 0.79 0.122521 0.005197 -0.7735 -0.8334 181.6649 0.0169
0.55 0.8 0.116548 0.004949 -0.7846 -0.8414 186.8877 0.0172
0.55 0.81 0.110575 0.0047 -0.7956 -0.8494 192.1844 0.0176
0.55 0.82 0.104602 0.004451 -0.8067 -0.8573 197.5552 0.0179
0.55 0.83 0.098629 0.004202 -0.8177 -0.8653 203.0 0.0182
0.55 0.84 0.092656 0.003954 -0.8287 -0.8733 208.5188 0.0186
0.55 0.85 0.086683 0.003705 -0.8398 -0.8813 214.1116 0.0189
0.55 0.86 0.08071 0.003456 -0.8508 -0.8892 219.7785 0.0192
0.55 0.87 0.074738 0.003207 -0.8619 -0.8972 225.5193 0.0196
0.55 0.88 0.068765 0.002959 -0.8729 -0.9052 231.3342 0.0199
0.55 0.89 0.062792 0.00271 -0.8839 -0.9131 237.223 0.0203
0.55 0.9 0.056819 0.002461 -0.895 -0.9211 243.1859 0.0206
0.55 0.91 0.050846 0.002212 -0.906 -0.9291 249.2228 0.021
0.55 0.92 0.044873 0.001964 -0.9171 -0.9371 255.3338 0.0214
0.55 0.93 0.0389 0.001715 -0.9281 -0.945 261.5187 0.0217
0.55 0.94 0.032928 0.001466 -0.9391 -0.953 267.7777 0.0221
0.55 0.95 0.026955 0.001217 -0.9502 -0.961 274.1106 0.0225
0.55 0.96 0.020982 0.000969 -0.9612 -0.969 280.5176 0.0228
0.55 0.97 0.015009 0.00072 -0.9723 -0.9769 286.9986 0.0232
0.55 0.98 0.009036 0.000471 -0.9833 -0.9849 293.5536 0.0236
0.55 0.99 999 999 999 999 999 999
0.56 0.0 0.594258 0.024843 0.0984 -0.2037 2.9423 0.001
0.56 0.01 0.588285 0.024594 0.0874 -0.2117 2.3194 0.0011
0.56 0.02 0.582312 0.024346 0.0764 -0.2197 1.7704 0.0012
0.56 0.03 0.576339 0.024097 0.0653 -0.2277 1.2955 0.0013
0.56 0.04 0.570367 0.023848 0.0543 -0.2356 0.8946 0.0014
0.56 0.05 0.564394 0.0236 0.0432 -0.2436 0.5677 0.0014
0.56 0.06 0.558421 0.023351 0.0322 -0.2516 0.3148 0.0015
0.56 0.07 0.552448 0.023102 0.0212 -0.2595 0.1359 0.0016
0.56 0.08 0.546475 0.022853 0.0101 -0.2675 0.0311 0.0017
0.56 0.09 0.540502 0.022605 -0.0009 -0.2755 0.0003 0.0018
0.56 0.1 0.534529 0.022356 -0.012 -0.2835 0.0434 0.002
0.56 0.11 0.528556 0.022107 -0.023 -0.2914 0.1606 0.0021
0.56 0.12 0.522584 0.021858 -0.034 -0.2994 0.3518 0.0022
0.56 0.13 0.516611 0.02161 -0.0451 -0.3074 0.6171 0.0023
0.56 0.14 0.510638 0.021361 -0.0561 -0.3154 0.9563 0.0024
0.56 0.15 0.504665 0.021112 -0.0672 -0.3233 1.3695 0.0025
0.56 0.16 0.498692 0.020863 -0.0782 -0.3313 1.8568 0.0027
0.56 0.17 0.492719 0.020615 -0.0892 -0.3393 2.4181 0.0028
0.56 0.18 0.486746 0.020366 -0.1003 -0.3472 3.0534 0.0029
0.56 0.19 0.480773 0.020117 -0.1113 -0.3552 3.7627 0.0031
0.56 0.2 0.474801 0.019868 -0.1224 -0.3632 4.546 0.0032
0.56 0.21 0.468828 0.01962 -0.1334 -0.3712 5.4034 0.0034
0.56 0.22 0.462855 0.019371 -0.1444 -0.3791 6.3347 0.0035
0.56 0.23 0.456882 0.019122 -0.1555 -0.3871 7.3401 0.0036
0.56 0.24 0.450909 0.018873 -0.1665 -0.3951 8.4195 0.0038
0.56 0.25 0.444936 0.018625 -0.1776 -0.4031 9.5729 0.004
0.56 0.26 0.438963 0.018376 -0.1886 -0.411 10.8003 0.0041
0.56 0.27 0.43299 0.018127 -0.1996 -0.419 12.1017 0.0043
0.56 0.28 0.427018 0.017879 -0.2107 -0.427 13.4772 0.0044
0.56 0.29 0.421045 0.01763 -0.2217 -0.4349 14.9266 0.0046
0.56 0.3 0.415072 0.017381 -0.2328 -0.4429 16.4501 0.0048
0.56 0.31 0.409099 0.017132 -0.2438 -0.4509 18.0476 0.0049
0.56 0.32 0.403126 0.016884 -0.2549 -0.4589 19.7191 0.0051
0.56 0.33 0.397153 0.016635 -0.2659 -0.4668 21.4646 0.0053
0.56 0.34 0.39118 0.016386 -0.2769 -0.4748 23.2842 0.0055
0.56 0.35 0.385207 0.016137 -0.288 -0.4828 25.1777 0.0057
0.56 0.36 0.379235 0.015889 -0.299 -0.4908 27.1453 0.0059
0.56 0.37 0.373262 0.01564 -0.3101 -0.4987 29.1869 0.0061
0.56 0.38 0.367289 0.015391 -0.3211 -0.5067 31.3025 0.0062
0.56 0.39 0.361316 0.015142 -0.3321 -0.5147 33.4921 0.0064
0.56 0.4 0.355343 0.014894 -0.3432 -0.5226 35.7557 0.0066
0.56 0.41 0.34937 0.014645 -0.3542 -0.5306 38.0933 0.0068
0.56 0.42 0.343397 0.014396 -0.3653 -0.5386 40.505 0.0071
0.56 0.43 0.337424 0.014147 -0.3763 -0.5466 42.9907 0.0073
0.56 0.44 0.331452 0.013899 -0.3873 -0.5545 45.5504 0.0075
0.56 0.45 0.325479 0.01365 -0.3984 -0.5625 48.184 0.0077
0.56 0.46 0.319506 0.013401 -0.4094 -0.5705 50.8918 0.0079
0.56 0.47 0.313533 0.013152 -0.4205 -0.5784 53.6735 0.0081
0.56 0.48 0.30756 0.012904 -0.4315 -0.5864 56.5292 0.0084
0.56 0.49 0.301587 0.012655 -0.4425 -0.5944 59.459 0.0086
0.56 0.5 0.295614 0.012406 -0.4536 -0.6024 62.4628 0.0088
0.56 0.51 0.289641 0.012157 -0.4646 -0.6103 65.5406 0.0091
0.56 0.52 0.283669 0.011909 -0.4757 -0.6183 68.6924 0.0093
0.56 0.53 0.277696 0.01166 -0.4867 -0.6263 71.9182 0.0095
0.56 0.54 0.271723 0.011411 -0.4977 -0.6343 75.218 0.0098
0.56 0.55 0.26575 0.011163 -0.5088 -0.6422 78.5919 0.01
0.56 0.56 0.259777 0.010914 -0.5198 -0.6502 82.0397 0.0103
0.56 0.57 0.253804 0.010665 -0.5309 -0.6582 85.5616 0.0105
0.56 0.58 0.247831 0.010416 -0.5419 -0.6661 89.1575 0.0108
0.56 0.59 0.241859 0.010168 -0.5529 -0.6741 92.8274 0.0111
0.56 0.6 0.235886 0.009919 -0.564 -0.6821 96.5714 0.0113
0.56 0.61 0.229913 0.00967 -0.575 -0.6901 100.3893 0.0116
0.56 0.62 0.22394 0.009421 -0.5861 -0.698 104.2812 0.0119
0.56 0.63 0.217967 0.009173 -0.5971 -0.706 108.2472 0.0121
0.56 0.64 0.211994 0.008924 -0.6081 -0.714 112.2872 0.0124
0.56 0.65 0.206021 0.008675 -0.6192 -0.722 116.4012 0.0127
0.56 0.66 0.200048 0.008426 -0.6302 -0.7299 120.5892 0.013
0.56 0.67 0.194076 0.008178 -0.6413 -0.7379 124.8512 0.0132
0.56 0.68 0.188103 0.007929 -0.6523 -0.7459 129.1873 0.0135
0.56 0.69 0.18213 0.00768 -0.6633 -0.7538 133.5973 0.0138
0.56 0.7 0.176157 0.007431 -0.6744 -0.7618 138.0814 0.0141
0.56 0.71 0.170184 0.007183 -0.6854 -0.7698 142.6395 0.0144
0.56 0.72 0.164211 0.006934 -0.6965 -0.7778 147.2716 0.0147
0.56 0.73 0.158238 0.006685 -0.7075 -0.7857 151.9777 0.015
0.56 0.74 0.152265 0.006436 -0.7185 -0.7937 156.7579 0.0153
0.56 0.75 0.146293 0.006188 -0.7296 -0.8017 161.612 0.0156
0.56 0.76 0.14032 0.005939 -0.7406 -0.8096 166.5402 0.0159
0.56 0.77 0.134347 0.00569 -0.7517 -0.8176 171.5424 0.0163
0.56 0.78 0.128374 0.005442 -0.7627 -0.8256 176.6186 0.0166
0.56 0.79 0.122401 0.005193 -0.7738 -0.8336 181.7688 0.0169
0.56 0.8 0.116428 0.004944 -0.7848 -0.8415 186.993 0.0172
0.56 0.81 0.110455 0.004695 -0.7958 -0.8495 192.2912 0.0176
0.56 0.82 0.104482 0.004447 -0.8069 -0.8575 197.6635 0.0179
0.56 0.83 0.09851 0.004198 -0.8179 -0.8655 203.1097 0.0182
0.56 0.84 0.092537 0.003949 -0.829 -0.8734 208.63 0.0186
0.56 0.85 0.086564 0.0037 -0.84 -0.8814 214.2243 0.0189
0.56 0.86 0.080591 0.003452 -0.851 -0.8894 219.8926 0.0192
0.56 0.87 0.074618 0.003203 -0.8621 -0.8973 225.635 0.0196
0.56 0.88 0.068645 0.002954 -0.8731 -0.9053 231.4513 0.0199
0.56 0.89 0.062672 0.002705 -0.8842 -0.9133 237.3417 0.0203
0.56 0.9 0.056699 0.002457 -0.8952 -0.9213 243.306 0.0206
0.56 0.91 0.050727 0.002208 -0.9062 -0.9292 249.3444 0.021
0.56 0.92 0.044754 0.001959 -0.9173 -0.9372 255.4568 0.0214
0.56 0.93 0.038781 0.00171 -0.9283 -0.9452 261.6433 0.0217
0.56 0.94 0.032808 0.001462 -0.9394 -0.9532 267.9037 0.0221
0.56 0.95 0.026835 0.001213 -0.9504 -0.9611 274.2381 0.0225
0.56 0.96 0.020862 0.000964 -0.9614 -0.9691 280.6466 0.0228
0.56 0.97 0.014889 0.000715 -0.9725 -0.9771 287.1291 0.0232
0.56 0.98 0.008916 0.000467 -0.9835 -0.985 293.6856 0.0236
0.56 0.99 999 999 999 999 999 999
0.57 0.0 0.594138 0.024839 0.0982 -0.2039 2.9291 0.001
0.57 0.01 0.588166 0.02459 0.0872 -0.2119 2.3077 0.0011
0.57 0.02 0.582193 0.024341 0.0761 -0.2198 1.7602 0.0012
0.57 0.03 0.57622 0.024093 0.0651 -0.2278 1.2868 0.0013
0.57 0.04 0.570247 0.023844 0.0541 -0.2358 0.8873 0.0014
0.57 0.05 0.564274 0.023595 0.043 -0.2437 0.5619 0.0014
0.57 0.06 0.558301 0.023346 0.032 -0.2517 0.3105 0.0015
0.57 0.07 0.552328 0.023098 0.0209 -0.2597 0.1331 0.0016
0.57 0.08 0.546355 0.022849 0.0099 -0.2677 0.0298 0.0017
0.57 0.09 0.540383 0.0226 -0.0011 -0.2756 0.0004 0.0018
0.57 0.1 0.53441 0.022351 -0.0122 -0.2836 0.0451 0.002
0.57 0.11 0.528437 0.022103 -0.0232 -0.2916 0.1637 0.0021
0.57 0.12 0.522464 0.021854 -0.0343 -0.2996 0.3564 0.0022
0.57 0.13 0.516491 0.021605 -0.0453 -0.3075 0.6231 0.0023
0.57 0.14 0.510518 0.021356 -0.0563 -0.3155 0.9638 0.0024
0.57 0.15 0.504545 0.021108 -0.0674 -0.3235 1.3786 0.0025
0.57 0.16 0.498572 0.020859 -0.0784 -0.3314 1.8673 0.0027
0.57 0.17 0.4926 0.02061 -0.0895 -0.3394 2.4301 0.0028
0.57 0.18 0.486627 0.020361 -0.1005 -0.3474 3.0669 0.0029
0.57 0.19 0.480654 0.020113 -0.1115 -0.3554 3.7777 0.0031
0.57 0.2 0.474681 0.019864 -0.1226 -0.3633 4.5625 0.0032
0.57 0.21 0.468708 0.019615 -0.1336 -0.3713 5.4213 0.0034
0.57 0.22 0.462735 0.019366 -0.1447 -0.3793 6.3541 0.0035
0.57 0.23 0.456762 0.019118 -0.1557 -0.3873 7.361 0.0036
0.57 0.24 0.450789 0.018869 -0.1667 -0.3952 8.4418 0.0038
0.57 0.25 0.444817 0.01862 -0.1778 -0.4032 9.5967 0.004
0.57 0.26 0.438844 0.018372 -0.1888 -0.4112 10.8256 0.0041
0.57 0.27 0.432871 0.018123 -0.1999 -0.4191 12.1285 0.0043
0.57 0.28 0.426898 0.017874 -0.2109 -0.4271 13.5055 0.0044
0.57 0.29 0.420925 0.017625 -0.2219 -0.4351 14.9564 0.0046
0.57 0.3 0.414952 0.017377 -0.233 -0.4431 16.4814 0.0048
0.57 0.31 0.408979 0.017128 -0.244 -0.451 18.0803 0.0049
0.57 0.32 0.403007 0.016879 -0.2551 -0.459 19.7533 0.0051
0.57 0.33 0.397034 0.01663 -0.2661 -0.467 21.5003 0.0053
0.57 0.34 0.391061 0.016382 -0.2772 -0.4749 23.3213 0.0055
0.57 0.35 0.385088 0.016133 -0.2882 -0.4829 25.2164 0.0057
0.57 0.36 0.379115 0.015884 -0.2992 -0.4909 27.1854 0.0059
0.57 0.37 0.373142 0.015635 -0.3103 -0.4989 29.2285 0.0061
0.57 0.38 0.367169 0.015387 -0.3213 -0.5068 31.3456 0.0062
0.57 0.39 0.361196 0.015138 -0.3324 -0.5148 33.5367 0.0064
0.57 0.4 0.355224 0.014889 -0.3434 -0.5228 35.8018 0.0066
0.57 0.41 0.349251 0.01464 -0.3544 -0.5308 38.1409 0.0069
0.57 0.42 0.343278 0.014392 -0.3655 -0.5387 40.554 0.0071
0.57 0.43 0.337305 0.014143 -0.3765 -0.5467 43.0412 0.0073
0.57 0.44 0.331332 0.013894 -0.3876 -0.5547 45.6023 0.0075
0.57 0.45 0.325359 0.013645 -0.3986 -0.5626 48.2375 0.0077
0.57 0.46 0.319386 0.013397 -0.4096 -0.5706 50.9467 0.0079
0.57 0.47 0.313413 0.013148 -0.4207 -0.5786 53.7299 0.0081
0.57 0.48 0.307441 0.012899 -0.4317 -0.5866 56.5872 0.0084
0.57 0.49 0.301468 0.01265 -0.4428 -0.5945 59.5184 0.0086
0.57 0.5 0.295495 0.012402 -0.4538 -0.6025 62.5237 0.0088
0.57 0.51 0.289522 0.012153 -0.4648 -0.6105 65.6029 0.0091
0.57 0.52 0.283549 0.011904 -0.4759 -0.6185 68.7562 0.0093
0.57 0.53 0.277576 0.011656 -0.4869 -0.6264 71.9835 0.0095
0.57 0.54 0.271603 0.011407 -0.498 -0.6344 75.2848 0.0098
0.57 0.55 0.26563 0.011158 -0.509 -0.6424 78.6602 0.01
0.57 0.56 0.259658 0.010909 -0.52 -0.6503 82.1095 0.0103
0.57 0.57 0.253685 0.010661 -0.5311 -0.6583 85.6329 0.0105
0.57 0.58 0.247712 0.010412 -0.5421 -0.6663 89.2302 0.0108
0.57 0.59 0.241739 0.010163 -0.5532 -0.6743 92.9016 0.0111
0.57 0.6 0.235766 0.009914 -0.5642 -0.6822 96.647 0.0113
0.57 0.61 0.229793 0.009666 -0.5752 -0.6902 100.4665 0.0116
0.57 0.62 0.22382 0.009417 -0.5863 -0.6982 104.3599 0.0119
0.57 0.63 0.217847 0.009168 -0.5973 -0.7061 108.3274 0.0121
0.57 0.64 0.211875 0.008919 -0.6084 -0.7141 112.3688 0.0124
0.57 0.65 0.205902 0.008671 -0.6194 -0.7221 116.4843 0.0127
0.57 0.66 0.199929 0.008422 -0.6304 -0.7301 120.6738 0.013
0.57 0.67 0.193956 0.008173 -0.6415 -0.738 124.9373 0.0133
0.57 0.68 0.187983 0.007924 -0.6525 -0.746 129.2748 0.0135
0.57 0.69 0.18201 0.007676 -0.6636 -0.754 133.6864 0.0138
0.57 0.7 0.176037 0.007427 -0.6746 -0.762 138.1719 0.0141
0.57 0.71 0.170064 0.007178 -0.6856 -0.7699 142.7315 0.0144
0.57 0.72 0.164092 0.006929 -0.6967 -0.7779 147.3651 0.0147
0.57 0.73 0.158119 0.006681 -0.7077 -0.7859 152.0727 0.015
0.57 0.74 0.152146 0.006432 -0.7188 -0.7938 156.8543 0.0153
0.57 0.75 0.146173 0.006183 -0.7298 -0.8018 161.7099 0.0156
0.57 0.76 0.1402 0.005935 -0.7409 -0.8098 166.6396 0.016
0.57 0.77 0.134227 0.005686 -0.7519 -0.8178 171.6432 0.0163
0.57 0.78 0.128254 0.005437 -0.7629 -0.8257 176.7209 0.0166
0.57 0.79 0.122281 0.005188 -0.774 -0.8337 181.8726 0.0169
0.57 0.8 0.116309 0.00494 -0.785 -0.8417 187.0983 0.0172
0.57 0.81 0.110336 0.004691 -0.7961 -0.8497 192.398 0.0176
0.57 0.82 0.104363 0.004442 -0.8071 -0.8576 197.7718 0.0179
0.57 0.83 0.09839 0.004193 -0.8181 -0.8656 203.2195 0.0182
0.57 0.84 0.092417 0.003945 -0.8292 -0.8736 208.7413 0.0186
0.57 0.85 0.086444 0.003696 -0.8402 -0.8815 214.3371 0.0189
0.57 0.86 0.080471 0.003447 -0.8513 -0.8895 220.0069 0.0192
0.57 0.87 0.074499 0.003198 -0.8623 -0.8975 225.7507 0.0196
0.57 0.88 0.068526 0.00295 -0.8733 -0.9055 231.5685 0.0199
0.57 0.89 0.062553 0.002701 -0.8844 -0.9134 237.4603 0.0203
0.57 0.9 0.05658 0.002452 -0.8954 -0.9214 243.4262 0.0207
0.57 0.91 0.050607 0.002203 -0.9065 -0.9294 249.4661 0.021
0.57 0.92 0.044634 0.001955 -0.9175 -0.9374 255.5799 0.0214
0.57 0.93 0.038661 0.001706 -0.9285 -0.9453 261.7678 0.0217
0.57 0.94 0.032688 0.001457 -0.9396 -0.9533 268.0298 0.0221
0.57 0.95 0.026716 0.001208 -0.9506 -0.9613 274.3657 0.0225
0.57 0.96 0.020743 0.00096 -0.9617 -0.9692 280.7756 0.0229
0.57 0.97 0.01477 0.000711 -0.9727 -0.9772 287.2596 0.0232
0.57 0.98 0.008797 0.000462 -0.9837 -0.9852 293.8176 0.0236
0.57 0.99 999 999 999 999 999 999
0.58 0.0 0.594019 0.024834 0.098 -0.204 2.916 0.001
0.58 0.01 0.588046 0.024586 0.087 -0.212 2.296 0.0011
0.58 0.02 0.582073 0.024337 0.0759 -0.22 1.75 0.0012
0.58 0.03 0.5761 0.024088 0.0649 -0.2279 1.278 0.0013
0.58 0.04 0.570127 0.023839 0.0538 -0.2359 0.8801 0.0014
0.58 0.05 0.564155 0.023591 0.0428 -0.2439 0.5562 0.0014
0.58 0.06 0.558182 0.023342 0.0318 -0.2519 0.3062 0.0015
0.58 0.07 0.552209 0.023093 0.0207 -0.2598 0.1303 0.0016
0.58 0.08 0.546236 0.022844 0.0097 -0.2678 0.0284 0.0017
0.58 0.09 0.540263 0.022596 -0.0014 -0.2758 0.0006 0.0019
0.58 0.1 0.53429 0.022347 -0.0124 -0.2838 0.0467 0.002
0.58 0.11 0.528317 0.022098 -0.0234 -0.2917 0.1669 0.0021
0.58 0.12 0.522344 0.021849 -0.0345 -0.2997 0.361 0.0022
0.58 0.13 0.516372 0.021601 -0.0455 -0.3077 0.6292 0.0023
0.58 0.14 0.510399 0.021352 -0.0566 -0.3156 0.9714 0.0024
0.58 0.15 0.504426 0.021103 -0.0676 -0.3236 1.3876 0.0025
0.58 0.16 0.498453 0.020854 -0.0786 -0.3316 1.8779 0.0027
0.58 0.17 0.49248 0.020606 -0.0897 -0.3396 2.4421 0.0028
0.58 0.18 0.486507 0.020357 -0.1007 -0.3475 3.0804 0.0029
0.58 0.19 0.480534 0.020108 -0.1118 -0.3555 3.7926 0.0031
0.58 0.2 0.474561 0.019859 -0.1228 -0.3635 4.5789 0.0032
0.58 0.21 0.468589 0.019611 -0.1338 -0.3715 5.4392 0.0034
0.58 0.22 0.462616 0.019362 -0.1449 -0.3794 6.3735 0.0035
0.58 0.23 0.456643 0.019113 -0.1559 -0.3874 7.3819 0.0037
0.58 0.24 0.45067 0.018865 -0.167 -0.3954 8.4642 0.0038
0.58 0.25 0.444697 0.018616 -0.178 -0.4033 9.6206 0.004
0.58 0.26 0.438724 0.018367 -0.189 -0.4113 10.851 0.0041
0.58 0.27 0.432751 0.018118 -0.2001 -0.4193 12.1554 0.0043
0.58 0.28 0.426778 0.01787 -0.2111 -0.4273 13.5338 0.0044
0.58 0.29 0.420806 0.017621 -0.2222 -0.4352 14.9862 0.0046
0.58 0.3 0.414833 0.017372 -0.2332 -0.4432 16.5126 0.0048
0.58 0.31 0.40886 0.017123 -0.2443 -0.4512 18.1131 0.005
0.58 0.32 0.402887 0.016875 -0.2553 -0.4591 19.7876 0.0051
0.58 0.33 0.396914 0.016626 -0.2663 -0.4671 21.536 0.0053
0.58 0.34 0.390941 0.016377 -0.2774 -0.4751 23.3585 0.0055
0.58 0.35 0.384968 0.016128 -0.2884 -0.4831 25.2551 0.0057
0.58 0.36 0.378995 0.01588 -0.2995 -0.491 27.2256 0.0059
0.58 0.37 0.373023 0.015631 -0.3105 -0.499 29.2701 0.0061
0.58 0.38 0.36705 0.015382 -0.3215 -0.507 31.3887 0.0063
0.58 0.39 0.361077 0.015133 -0.3326 -0.515 33.5813 0.0065
0.58 0.4 0.355104 0.014885 -0.3436 -0.5229 35.8479 0.0067
0.58 0.41 0.349131 0.014636 -0.3547 -0.5309 38.1885 0.0069
0.58 0.42 0.343158 0.014387 -0.3657 -0.5389 40.6031 0.0071
0.58 0.43 0.337185 0.014138 -0.3767 -0.5468 43.0917 0.0073
0.58 0.44 0.331212 0.01389 -0.3878 -0.5548 45.6544 0.0075
0.58 0.45 0.32524 0.013641 -0.3988 -0.5628 48.291 0.0077
0.58 0.46 0.319267 0.013392 -0.4099 -0.5708 51.0017 0.0079
0.58 0.47 0.313294 0.013143 -0.4209 -0.5787 53.7864 0.0081
0.58 0.48 0.307321 0.012895 -0.4319 -0.5867 56.6451 0.0084
0.58 0.49 0.301348 0.012646 -0.443 -0.5947 59.5778 0.0086
0.58 0.5 0.295375 0.012397 -0.454 -0.6027 62.5846 0.0088
0.58 0.51 0.289402 0.012149 -0.4651 -0.6106 65.6653 0.0091
0.58 0.52 0.28343 0.0119 -0.4761 -0.6186 68.8201 0.0093
0.58 0.53 0.277457 0.011651 -0.4871 -0.6266 72.0489 0.0096
0.58 0.54 0.271484 0.011402 -0.4982 -0.6345 75.3517 0.0098
0.58 0.55 0.265511 0.011154 -0.5092 -0.6425 78.7285 0.01
0.58 0.56 0.259538 0.010905 -0.5203 -0.6505 82.1793 0.0103
0.58 0.57 0.253565 0.010656 -0.5313 -0.6585 85.7042 0.0105
0.58 0.58 0.247592 0.010407 -0.5423 -0.6664 89.303 0.0108
0.58 0.59 0.241619 0.010159 -0.5534 -0.6744 92.9759 0.0111
0.58 0.6 0.235647 0.00991 -0.5644 -0.6824 96.7228 0.0113
0.58 0.61 0.229674 0.009661 -0.5755 -0.6903 100.5437 0.0116
0.58 0.62 0.223701 0.009412 -0.5865 -0.6983 104.4386 0.0119
0.58 0.63 0.217728 0.009164 -0.5975 -0.7063 108.4075 0.0121
0.58 0.64 0.211755 0.008915 -0.6086 -0.7143 112.4505 0.0124
0.58 0.65 0.205782 0.008666 -0.6196 -0.7222 116.5674 0.0127
0.58 0.66 0.199809 0.008417 -0.6307 -0.7302 120.7584 0.013
0.58 0.67 0.193836 0.008169 -0.6417 -0.7382 125.0234 0.0133
0.58 0.68 0.187864 0.00792 -0.6527 -0.7462 129.3624 0.0135
0.58 0.69 0.181891 0.007671 -0.6638 -0.7541 133.7754 0.0138
0.58 0.7 0.175918 0.007422 -0.6748 -0.7621 138.2625 0.0141
0.58 0.71 0.169945 0.007174 -0.6859 -0.7701 142.8235 0.0144
0.58 0.72 0.163972 0.006925 -0.6969 -0.778 147.4586 0.0147
0.58 0.73 0.157999 0.006676 -0.7079 -0.786 152.1677 0.015
0.58 0.74 0.152026 0.006428 -0.719 -0.794 156.9508 0.0153
0.58 0.75 0.146053 0.006179 -0.73 -0.802 161.8079 0.0156
0.58 0.76 0.140081 0.00593 -0.7411 -0.8099 166.739 0.016
0.58 0.77 0.134108 0.005681 -0.7521 -0.8179 171.7441 0.0163
0.58 0.78 0.128135 0.005433 -0.7632 -0.8259 176.8233 0.0166
0.58 0.79 0.122162 0.005184 -0.7742 -0.8339 181.9765 0.0169
0.58 0.8 0.116189 0.004935 -0.7852 -0.8418 187.2037 0.0172
0.58 0.81 0.110216 0.004686 -0.7963 -0.8498 192.5049 0.0176
0.58 0.82 0.104243 0.004438 -0.8073 -0.8578 197.8801 0.0179
0.58 0.83 0.09827 0.004189 -0.8184 -0.8657 203.3293 0.0182
0.58 0.84 0.092298 0.00394 -0.8294 -0.8737 208.8526 0.0186
0.58 0.85 0.086325 0.003691 -0.8404 -0.8817 214.4498 0.0189
0.58 0.86 0.080352 0.003443 -0.8515 -0.8897 220.1211 0.0193
0.58 0.87 0.074379 0.003194 -0.8625 -0.8976 225.8664 0.0196
0.58 0.88 0.068406 0.002945 -0.8736 -0.9056 231.6857 0.02
0.58 0.89 0.062433 0.002696 -0.8846 -0.9136 237.579 0.0203
0.58 0.9 0.05646 0.002448 -0.8956 -0.9215 243.5464 0.0207
0.58 0.91 0.050487 0.002199 -0.9067 -0.9295 249.5877 0.021
0.58 0.92 0.044515 0.00195 -0.9177 -0.9375 255.7031 0.0214
0.58 0.93 0.038542 0.001701 -0.9288 -0.9455 261.8925 0.0217
0.58 0.94 0.032569 0.001453 -0.9398 -0.9534 268.1558 0.0221
0.58 0.95 0.026596 0.001204 -0.9508 -0.9614 274.4933 0.0225
0.58 0.96 0.020623 0.000955 -0.9619 -0.9694 280.9047 0.0229
0.58 0.97 0.01465 0.000706 -0.9729 -0.9774 287.3901 0.0232
0.58 0.98 0.008677 0.000458 -0.984 -0.9853 293.9496 0.0236
0.58 0.99 999 999 999 999 999 999
